,ItemCode,CategoryCode,Week_num,WeeklySales,Unique_ID
2902,1067074,category_2,13,30,1067074_13
2903,1067074,category_2,14,28,1067074_14
2904,1067074,category_2,15,20,1067074_15
2905,1067074,category_2,16,26,1067074_16
2906,1067074,category_2,17,10,1067074_17
2907,1067074,category_2,18,48,1067074_18
2908,1067074,category_2,19,38,1067074_19
2909,1067074,category_2,20,74,1067074_20
2910,1067092,category_2,1,74,1067092_1
2911,1067092,category_2,2,135,1067092_2
2912,1067092,category_2,3,63,1067092_3
2913,1067092,category_2,4,95,1067092_4
2914,1067092,category_2,5,141,1067092_5
2915,1067092,category_2,6,204,1067092_6
2916,1067092,category_2,7,111,1067092_7
2917,1067092,category_2,8,90,1067092_8
2918,1067092,category_2,9,142,1067092_9
2919,1067092,category_2,10,88,1067092_10
2920,1067092,category_2,11,71,1067092_11
2921,1067092,category_2,12,118,1067092_12
2922,1067092,category_2,13,70,1067092_13
2923,1067092,category_2,14,96,1067092_14
2924,1067092,category_2,15,99,1067092_15
2925,1067092,category_2,16,72,1067092_16
2926,1067092,category_2,17,87,1067092_17
2927,1067092,category_2,18,90,1067092_18
2928,1067092,category_2,19,148,1067092_19
2929,1067092,category_2,20,76,1067092_20
2930,1067119,category_1,1,18,1067119_1
2931,1067119,category_1,2,27,1067119_2
2932,1067119,category_1,3,27,1067119_3
2933,1067119,category_1,4,23,1067119_4
2934,1067119,category_1,5,22,1067119_5
2935,1067119,category_1,6,42,1067119_6
2936,1067119,category_1,7,22,1067119_7
2937,1067119,category_1,8,14,1067119_8
2938,1067119,category_1,9,21,1067119_9
2939,1067119,category_1,10,17,1067119_10
2940,1067119,category_1,11,24,1067119_11
2941,1067119,category_1,12,12,1067119_12
2942,1067119,category_1,13,26,1067119_13
2943,1067119,category_1,14,24,1067119_14
2944,1067119,category_1,15,41,1067119_15
2945,1067119,category_1,16,32,1067119_16
2946,1067119,category_1,17,30,1067119_17
2947,1067119,category_1,18,21,1067119_18
2948,1067119,category_1,19,31,1067119_19
2949,1067119,category_1,20,34,1067119_20
2950,1067128,category_1,2,11,1067128_2
2951,1067128,category_1,3,8,1067128_3
2952,1067128,category_1,4,17,1067128_4
2953,1067128,category_1,5,13,1067128_5
2954,1067128,category_1,6,3,1067128_6
2955,1067128,category_1,7,5,1067128_7
2956,1067128,category_1,8,5,1067128_8
2957,1067128,category_1,9,3,1067128_9
2958,1067128,category_1,10,8,1067128_10
2959,1067128,category_1,11,7,1067128_11
2960,1067128,category_1,12,10,1067128_12
2961,1067128,category_1,13,10,1067128_13
2962,1067128,category_1,14,24,1067128_14
2963,1067128,category_1,15,6,1067128_15
2964,1067128,category_1,16,7,1067128_16
2965,1067128,category_1,17,12,1067128_17
2966,1067128,category_1,18,9,1067128_18
2967,1067128,category_1,19,12,1067128_19
2968,1067128,category_1,20,10,1067128_20
2969,1068883,category_1,2,3,1068883_2
2970,1068883,category_1,3,3,1068883_3
2971,1068883,category_1,4,1,1068883_4
2972,1068883,category_1,5,1,1068883_5
2973,1068883,category_1,6,5,1068883_6
2974,1068883,category_1,7,3,1068883_7
2975,1068883,category_1,8,4,1068883_8
2976,1068883,category_1,9,4,1068883_9
2977,1068883,category_1,10,9,1068883_10
2978,1068883,category_1,11,9,1068883_11
2979,1068883,category_1,12,4,1068883_12
2980,1068883,category_1,13,6,1068883_13
2981,1068883,category_1,14,7,1068883_14
2982,1068883,category_1,15,4,1068883_15
2983,1068883,category_1,16,1,1068883_16
2984,1068883,category_1,17,2,1068883_17
2985,1068883,category_1,18,10,1068883_18
2986,1068883,category_1,19,8,1068883_19
2987,1068883,category_1,20,11,1068883_20
2988,1070818,category_2,1,5,1070818_1
2989,1070818,category_2,2,8,1070818_2
2990,1070818,category_2,3,4,1070818_3
2991,1070818,category_2,4,16,1070818_4
2992,1070818,category_2,5,12,1070818_5
2993,1070818,category_2,6,15,1070818_6
2994,1070818,category_2,7,9,1070818_7
2995,1070818,category_2,8,16,1070818_8
2996,1070818,category_2,9,19,1070818_9
2997,1070818,category_2,10,7,1070818_10
2998,1070818,category_2,11,4,1070818_11
2999,1070818,category_2,12,6,1070818_12
3000,1070818,category_2,13,10,1070818_13
3001,1070818,category_2,14,18,1070818_14
3002,1070818,category_2,15,4,1070818_15
3003,1070818,category_2,16,1,1070818_16
3004,1070818,category_2,17,11,1070818_17
3005,1070818,category_2,18,6,1070818_18
3006,1070818,category_2,19,8,1070818_19
3007,1070818,category_2,20,5,1070818_20
3008,1070836,category_2,1,8,1070836_1
3009,1070836,category_2,2,30,1070836_2
3010,1070836,category_2,3,25,1070836_3
3011,1070836,category_2,4,12,1070836_4
3012,1070836,category_2,5,26,1070836_5
3013,1070836,category_2,6,27,1070836_6
3014,1070836,category_2,7,17,1070836_7
3015,1070836,category_2,8,15,1070836_8
3016,1070836,category_2,9,20,1070836_9
3017,1070836,category_2,10,36,1070836_10
3018,1070836,category_2,11,12,1070836_11
3019,1070836,category_2,12,7,1070836_12
3020,1070836,category_2,13,16,1070836_13
3021,1070836,category_2,14,9,1070836_14
3022,1070836,category_2,15,10,1070836_15
3023,1070836,category_2,16,9,1070836_16
3024,1070836,category_2,17,10,1070836_17
3025,1070836,category_2,18,26,1070836_18
3026,1070836,category_2,19,22,1070836_19
3027,1070836,category_2,20,15,1070836_20
3028,1071106,category_2,1,9,1071106_1
3029,1071106,category_2,2,22,1071106_2
3030,1071106,category_2,3,22,1071106_3
3031,1071106,category_2,4,16,1071106_4
3032,1071106,category_2,5,44,1071106_5
3033,1071106,category_2,6,25,1071106_6
3034,1071106,category_2,7,35,1071106_7
3035,1071106,category_2,8,20,1071106_8
3036,1071106,category_2,9,38,1071106_9
3037,1071106,category_2,10,26,1071106_10
3038,1071106,category_2,11,14,1071106_11
3039,1071106,category_2,12,38,1071106_12
3040,1071106,category_2,13,25,1071106_13
3041,1071106,category_2,14,23,1071106_14
3042,1071106,category_2,15,20,1071106_15
3043,1071106,category_2,16,19,1071106_16
3044,1071106,category_2,17,18,1071106_17
3045,1071106,category_2,18,26,1071106_18
3046,1071106,category_2,19,12,1071106_19
3047,1071106,category_2,20,19,1071106_20
3048,1071115,category_2,1,7,1071115_1
3049,1071115,category_2,2,11,1071115_2
3050,1071115,category_2,3,20,1071115_3
3051,1071115,category_2,4,4,1071115_4
3052,1071115,category_2,5,16,1071115_5
3053,1071115,category_2,6,10,1071115_6
3054,1071115,category_2,7,13,1071115_7
3055,1071115,category_2,8,14,1071115_8
3056,1071115,category_2,9,10,1071115_9
3057,1071115,category_2,10,15,1071115_10
3058,1071115,category_2,11,6,1071115_11
3059,1071115,category_2,12,5,1071115_12
3060,1071115,category_2,13,1,1071115_13
3061,1071115,category_2,14,11,1071115_14
3062,1071115,category_2,15,2,1071115_15
3063,1071115,category_2,16,5,1071115_16
3064,1071115,category_2,17,4,1071115_17
3065,1071115,category_2,18,10,1071115_18
3066,1071115,category_2,19,19,1071115_19
3067,1071115,category_2,20,9,1071115_20
3068,1071124,category_2,1,11,1071124_1
3069,1071124,category_2,2,10,1071124_2
3070,1071124,category_2,3,7,1071124_3
3071,1071124,category_2,4,18,1071124_4
3072,1071124,category_2,5,13,1071124_5
3073,1071124,category_2,6,30,1071124_6
3074,1071124,category_2,7,14,1071124_7
3075,1071124,category_2,8,15,1071124_8
3076,1071124,category_2,9,15,1071124_9
3077,1071124,category_2,10,13,1071124_10
3078,1071124,category_2,11,14,1071124_11
3079,1071124,category_2,12,7,1071124_12
3080,1071124,category_2,13,10,1071124_13
3081,1071124,category_2,14,11,1071124_14
3082,1071124,category_2,15,3,1071124_15
3083,1071124,category_2,16,16,1071124_16
3084,1071124,category_2,17,10,1071124_17
3085,1071124,category_2,18,11,1071124_18
3086,1071124,category_2,19,5,1071124_19
3087,1071124,category_2,20,2,1071124_20
3088,1074823,category_4,1,60,1074823_1
3089,1074823,category_4,2,227,1074823_2
3090,1074823,category_4,3,365,1074823_3
3091,1074823,category_4,4,398,1074823_4
3092,1074823,category_4,5,303,1074823_5
3093,1074823,category_4,6,121,1074823_6
3094,1074823,category_4,7,345,1074823_7
3095,1074823,category_4,8,365,1074823_8
3096,1074823,category_4,9,393,1074823_9
3097,1074823,category_4,10,42,1074823_10
3098,1074823,category_4,11,48,1074823_11
3099,1074823,category_4,13,48,1074823_13
3100,1074823,category_4,15,36,1074823_15
3101,1074823,category_4,16,59,1074823_16
3102,1074823,category_4,18,9,1074823_18
3103,1074823,category_4,19,79,1074823_19
3104,1075651,category_1,2,5,1075651_2
3105,1075651,category_1,3,2,1075651_3
3106,1075651,category_1,4,4,1075651_4
3107,1075651,category_1,5,4,1075651_5
3108,1075651,category_1,6,7,1075651_6
3109,1075651,category_1,7,13,1075651_7
3110,1075651,category_1,8,5,1075651_8
3111,1075651,category_1,9,11,1075651_9
3112,1075651,category_1,10,14,1075651_10
3113,1075651,category_1,11,15,1075651_11
3114,1075651,category_1,12,13,1075651_12
3115,1075651,category_1,13,23,1075651_13
3116,1075651,category_1,14,17,1075651_14
3117,1075651,category_1,15,11,1075651_15
3118,1075651,category_1,16,6,1075651_16
3119,1075651,category_1,17,1,1075651_17
3120,1075651,category_1,18,7,1075651_18
3121,1075651,category_1,19,17,1075651_19
3122,1075651,category_1,20,18,1075651_20
3123,1076920,category_2,1,4,1076920_1
3124,1076920,category_2,2,19,1076920_2
3125,1076920,category_2,3,9,1076920_3
3126,1076920,category_2,4,13,1076920_4
3127,1076920,category_2,5,10,1076920_5
3128,1076920,category_2,6,9,1076920_6
3129,1076920,category_2,7,12,1076920_7
3130,1076920,category_2,8,13,1076920_8
3131,1076920,category_2,9,9,1076920_9
3132,1076920,category_2,10,9,1076920_10
3133,1076920,category_2,11,9,1076920_11
3134,1076920,category_2,12,14,1076920_12
3135,1076920,category_2,13,17,1076920_13
3136,1076920,category_2,14,7,1076920_14
3137,1076920,category_2,15,7,1076920_15
3138,1076920,category_2,16,3,1076920_16
3139,1076920,category_2,17,4,1076920_17
3140,1076920,category_2,18,7,1076920_18
3141,1076920,category_2,19,3,1076920_19
3142,1076920,category_2,20,8,1076920_20
3143,1076929,category_2,1,2,1076929_1
3144,1076929,category_2,2,4,1076929_2
3145,1076929,category_2,3,7,1076929_3
3146,1076929,category_2,4,6,1076929_4
3147,1076929,category_2,5,3,1076929_5
3148,1076929,category_2,6,5,1076929_6
3149,1076929,category_2,7,5,1076929_7
3150,1076929,category_2,8,5,1076929_8
3151,1076929,category_2,9,2,1076929_9
3152,1076929,category_2,10,1,1076929_10
3153,1076929,category_2,11,3,1076929_11
3154,1076929,category_2,12,8,1076929_12
3155,1076929,category_2,13,59,1076929_13
3156,1076929,category_2,14,63,1076929_14
3157,1076929,category_2,15,3,1076929_15
3158,1076929,category_2,16,3,1076929_16
3159,1076929,category_2,17,7,1076929_17
3160,1076929,category_2,18,10,1076929_18
3161,1076929,category_2,19,6,1076929_19
3162,1076929,category_2,20,6,1076929_20
3163,1076938,category_2,1,6,1076938_1
3164,1076938,category_2,2,8,1076938_2
3165,1076938,category_2,3,4,1076938_3
3166,1076938,category_2,4,4,1076938_4
3167,1076938,category_2,5,9,1076938_5
3168,1076938,category_2,6,17,1076938_6
3169,1076938,category_2,7,6,1076938_7
3170,1076938,category_2,8,7,1076938_8
3171,1076938,category_2,9,7,1076938_9
3172,1076938,category_2,10,10,1076938_10
3173,1076938,category_2,11,5,1076938_11
3174,1076938,category_2,12,53,1076938_12
3175,1076938,category_2,13,1,1076938_13
3176,1076938,category_2,14,11,1076938_14
3177,1076938,category_2,15,4,1076938_15
3178,1076938,category_2,16,2,1076938_16
3179,1076938,category_2,17,79,1076938_17
3180,1076938,category_2,18,56,1076938_18
3181,1076938,category_2,19,2,1076938_19
3182,1077118,category_1,1,7,1077118_1
3183,1077118,category_1,2,10,1077118_2
3184,1077118,category_1,3,7,1077118_3
3185,1077118,category_1,11,10,1077118_11
3186,1077118,category_1,12,24,1077118_12
3187,1077118,category_1,13,17,1077118_13
3188,1077118,category_1,14,17,1077118_14
3189,1077118,category_1,15,16,1077118_15
3190,1077118,category_1,16,18,1077118_16
3191,1077118,category_1,17,28,1077118_17
3192,1077118,category_1,18,34,1077118_18
3193,1077118,category_1,19,46,1077118_19
3194,1077118,category_1,20,13,1077118_20
3195,1081060,category_3,1,52,1081060_1
3196,1081060,category_3,2,83,1081060_2
3197,1081060,category_3,3,62,1081060_3
3198,1081060,category_3,4,62,1081060_4
3199,1081060,category_3,5,32,1081060_5
3200,1081060,category_3,6,84,1081060_6
3201,1081060,category_3,7,96,1081060_7
3202,1081060,category_3,8,81,1081060_8
3203,1081060,category_3,9,93,1081060_9
3204,1081060,category_3,10,67,1081060_10
3205,1081060,category_3,11,36,1081060_11
3206,1081060,category_3,12,49,1081060_12
3207,1081060,category_3,13,40,1081060_13
3208,1081060,category_3,14,30,1081060_14
3209,1081060,category_3,15,50,1081060_15
3210,1081060,category_3,16,16,1081060_16
3211,1081060,category_3,17,38,1081060_17
3212,1081060,category_3,18,46,1081060_18
3213,1081060,category_3,19,23,1081060_19
3214,1081060,category_3,20,25,1081060_20
3215,1081069,category_3,1,12,1081069_1
3216,1081069,category_3,2,14,1081069_2
3217,1081069,category_3,3,26,1081069_3
3218,1081069,category_3,4,12,1081069_4
3219,1081069,category_3,5,8,1081069_5
3220,1081069,category_3,6,17,1081069_6
3221,1081069,category_3,7,19,1081069_7
3222,1081069,category_3,8,18,1081069_8
3223,1081069,category_3,9,8,1081069_9
3224,1081069,category_3,10,15,1081069_10
3225,1081069,category_3,11,14,1081069_11
3226,1081069,category_3,12,13,1081069_12
3227,1081069,category_3,13,15,1081069_13
3228,1081069,category_3,14,13,1081069_14
3229,1081069,category_3,15,17,1081069_15
3230,1081069,category_3,16,10,1081069_16
3231,1081069,category_3,17,21,1081069_17
3232,1081069,category_3,18,24,1081069_18
3233,1081069,category_3,19,17,1081069_19
3234,1081069,category_3,20,9,1081069_20
3235,1081078,category_3,1,8,1081078_1
3236,1081078,category_3,2,11,1081078_2
3237,1081078,category_3,3,6,1081078_3
3238,1081078,category_3,4,12,1081078_4
3239,1081078,category_3,5,17,1081078_5
3240,1081078,category_3,6,19,1081078_6
3241,1081078,category_3,7,8,1081078_7
3242,1081078,category_3,8,22,1081078_8
3243,1081078,category_3,9,3,1081078_9
3244,1081078,category_3,10,21,1081078_10
3245,1081078,category_3,11,21,1081078_11
3246,1081078,category_3,12,8,1081078_12
3247,1081078,category_3,13,13,1081078_13
3248,1081078,category_3,14,11,1081078_14
3249,1081078,category_3,15,16,1081078_15
3250,1081078,category_3,16,15,1081078_16
3251,1081078,category_3,17,11,1081078_17
3252,1081078,category_3,18,5,1081078_18
3253,1081078,category_3,19,2,1081078_19
3254,1081078,category_3,20,11,1081078_20
3255,1081087,category_3,2,11,1081087_2
3256,1081087,category_3,3,14,1081087_3
3257,1081087,category_3,4,28,1081087_4
3258,1081087,category_3,5,19,1081087_5
3259,1081087,category_3,6,35,1081087_6
3260,1081087,category_3,7,24,1081087_7
3261,1081087,category_3,8,31,1081087_8
3262,1081087,category_3,9,51,1081087_9
3263,1081087,category_3,10,42,1081087_10
3264,1081087,category_3,11,13,1081087_11
3265,1081087,category_3,12,37,1081087_12
3266,1081087,category_3,13,16,1081087_13
3267,1081087,category_3,14,21,1081087_14
3268,1081087,category_3,15,6,1081087_15
3269,1081087,category_3,17,8,1081087_17
3270,1081087,category_3,18,28,1081087_18
3271,1081321,category_1,1,7,1081321_1
3272,1081321,category_1,2,27,1081321_2
3273,1081321,category_1,3,26,1081321_3
3274,1081321,category_1,4,19,1081321_4
3275,1081321,category_1,5,7,1081321_5
3276,1081321,category_1,6,17,1081321_6
3277,1081321,category_1,7,18,1081321_7
3278,1081321,category_1,8,9,1081321_8
3279,1081321,category_1,9,16,1081321_9
3280,1081321,category_1,10,12,1081321_10
3281,1081321,category_1,11,20,1081321_11
3282,1081321,category_1,12,15,1081321_12
3283,1081321,category_1,13,26,1081321_13
3284,1081321,category_1,14,18,1081321_14
3285,1081321,category_1,15,32,1081321_15
3286,1081321,category_1,16,22,1081321_16
3287,1081321,category_1,17,2,1081321_17
3288,1081321,category_1,20,6,1081321_20
3289,1081339,category_1,2,20,1081339_2
3290,1081339,category_1,4,3,1081339_4
3291,1081339,category_1,5,23,1081339_5
3292,1081339,category_1,6,9,1081339_6
3293,1081339,category_1,7,29,1081339_7
3294,1081339,category_1,8,14,1081339_8
3295,1081339,category_1,9,18,1081339_9
3296,1081339,category_1,10,14,1081339_10
3297,1081339,category_1,11,15,1081339_11
3298,1081339,category_1,12,32,1081339_12
3299,1081339,category_1,13,36,1081339_13
3300,1081339,category_1,14,19,1081339_14
3301,1081339,category_1,15,11,1081339_15
3302,1081339,category_1,16,3,1081339_16
3303,1081339,category_1,17,4,1081339_17
3304,1081339,category_1,20,3,1081339_20
3305,1082743,category_4,1,5,1082743_1
3306,1082743,category_4,2,6,1082743_2
3307,1082743,category_4,3,12,1082743_3
3308,1082743,category_4,4,4,1082743_4
3309,1082743,category_4,5,4,1082743_5
3310,1082743,category_4,6,2,1082743_6
3311,1082743,category_4,7,9,1082743_7
3312,1082743,category_4,8,12,1082743_8
3313,1082743,category_4,9,8,1082743_9
3314,1082743,category_4,10,16,1082743_10
3315,1082743,category_4,11,13,1082743_11
3316,1082743,category_4,12,9,1082743_12
3317,1082743,category_4,13,15,1082743_13
3318,1082743,category_4,14,24,1082743_14
3319,1082743,category_4,15,24,1082743_15
3320,1082743,category_4,16,9,1082743_16
3321,1082743,category_4,17,75,1082743_17
3322,1082743,category_4,18,60,1082743_18
3323,1082743,category_4,20,83,1082743_20
3324,1084498,category_1,1,15,1084498_1
3325,1084498,category_1,2,25,1084498_2
3326,1084498,category_1,3,33,1084498_3
3327,1084498,category_1,5,16,1084498_5
3328,1084498,category_1,6,18,1084498_6
3329,1084498,category_1,7,15,1084498_7
3330,1084498,category_1,8,31,1084498_8
3331,1084498,category_1,9,35,1084498_9
3332,1084498,category_1,10,42,1084498_10
3333,1084498,category_1,11,25,1084498_11
3334,1084498,category_1,12,24,1084498_12
3335,1084498,category_1,13,27,1084498_13
3336,1084498,category_1,14,28,1084498_14
3337,1084498,category_1,15,23,1084498_15
3338,1084498,category_1,16,31,1084498_16
3339,1084498,category_1,17,25,1084498_17
3340,1084498,category_1,18,23,1084498_18
3341,1084498,category_1,19,37,1084498_19
3342,1084498,category_1,20,7,1084498_20
3343,1085749,category_1,1,2,1085749_1
3344,1085749,category_1,2,2,1085749_2
3345,1085749,category_1,3,8,1085749_3
3346,1085749,category_1,4,14,1085749_4
3347,1085749,category_1,5,9,1085749_5
3348,1085749,category_1,6,7,1085749_6
3349,1085749,category_1,7,2,1085749_7
3350,1085749,category_1,8,9,1085749_8
3351,1085749,category_1,9,10,1085749_9
3352,1085749,category_1,10,9,1085749_10
3353,1085749,category_1,11,5,1085749_11
3354,1085749,category_1,12,25,1085749_12
3355,1085749,category_1,13,16,1085749_13
3356,1085749,category_1,14,8,1085749_14
3357,1085749,category_1,15,9,1085749_15
3358,1085749,category_1,16,17,1085749_16
3359,1085749,category_1,17,14,1085749_17
3360,1085749,category_1,18,11,1085749_18
3361,1085749,category_1,19,22,1085749_19
3362,1085749,category_1,20,12,1085749_20
3363,1090024,category_3,1,12,1090024_1
3364,1090024,category_3,2,22,1090024_2
3365,1090024,category_3,3,13,1090024_3
3366,1090024,category_3,4,24,1090024_4
3367,1090024,category_3,5,17,1090024_5
3368,1090024,category_3,6,14,1090024_6
3369,1090024,category_3,7,10,1090024_7
3370,1090024,category_3,8,20,1090024_8
3371,1090024,category_3,9,21,1090024_9
3372,1090024,category_3,10,10,1090024_10
3373,1090024,category_3,11,14,1090024_11
3374,1090024,category_3,12,13,1090024_12
3375,1090024,category_3,13,9,1090024_13
3376,1090024,category_3,14,8,1090024_14
3377,1090024,category_3,15,20,1090024_15
3378,1090024,category_3,16,29,1090024_16
3379,1090024,category_3,17,17,1090024_17
3380,1090024,category_3,18,33,1090024_18
3381,1090024,category_3,19,46,1090024_19
3382,1090024,category_3,20,64,1090024_20
3383,1090105,category_1,1,2,1090105_1
3384,1090105,category_1,2,5,1090105_2
3385,1090105,category_1,3,8,1090105_3
3386,1090105,category_1,4,8,1090105_4
3387,1090105,category_1,5,2,1090105_5
3388,1090105,category_1,6,8,1090105_6
3389,1090105,category_1,7,5,1090105_7
3390,1090105,category_1,8,2,1090105_8
3391,1090105,category_1,9,8,1090105_9
3392,1090105,category_1,10,7,1090105_10
3393,1090105,category_1,11,5,1090105_11
3394,1090105,category_1,12,7,1090105_12
3395,1090105,category_1,13,3,1090105_13
3396,1090105,category_1,14,8,1090105_14
3397,1090105,category_1,15,10,1090105_15
3398,1090105,category_1,16,6,1090105_16
3399,1090105,category_1,17,4,1090105_17
3400,1090105,category_1,18,2,1090105_18
3401,1090105,category_1,19,6,1090105_19
3402,1090105,category_1,20,5,1090105_20
3403,1090114,category_1,1,2,1090114_1
3404,1090114,category_1,2,5,1090114_2
3405,1090114,category_1,3,6,1090114_3
3406,1090114,category_1,4,5,1090114_4
3407,1090114,category_1,5,2,1090114_5
3408,1090114,category_1,6,9,1090114_6
3409,1090114,category_1,7,3,1090114_7
3410,1090114,category_1,8,1,1090114_8
3411,1090114,category_1,9,4,1090114_9
3412,1090114,category_1,10,10,1090114_10
3413,1090114,category_1,11,4,1090114_11
3414,1090114,category_1,12,2,1090114_12
3415,1090114,category_1,13,2,1090114_13
3416,1090114,category_1,14,9,1090114_14
3417,1090114,category_1,15,4,1090114_15
3418,1090114,category_1,16,10,1090114_16
3419,1090114,category_1,17,2,1090114_17
3420,1090114,category_1,18,6,1090114_18
3421,1090114,category_1,19,8,1090114_19
3422,1090114,category_1,20,10,1090114_20
3423,1090240,category_2,1,8,1090240_1
3424,1090240,category_2,2,23,1090240_2
3425,1090240,category_2,3,29,1090240_3
3426,1090240,category_2,4,12,1090240_4
3427,1090240,category_2,5,24,1090240_5
3428,1090240,category_2,6,19,1090240_6
3429,1090240,category_2,7,21,1090240_7
3430,1090240,category_2,8,29,1090240_8
3431,1090240,category_2,9,17,1090240_9
3432,1090240,category_2,10,28,1090240_10
3433,1090240,category_2,11,131,1090240_11
3434,1090240,category_2,12,44,1090240_12
3435,1090240,category_2,13,27,1090240_13
3436,1090240,category_2,14,15,1090240_14
3437,1090240,category_2,15,140,1090240_15
3438,1090240,category_2,16,80,1090240_16
3439,1090240,category_2,17,8,1090240_17
3440,1090240,category_2,18,7,1090240_18
3441,1090240,category_2,19,8,1090240_19
3442,1090240,category_2,20,12,1090240_20
3443,1090249,category_2,1,13,1090249_1
3444,1090249,category_2,2,9,1090249_2
3445,1090249,category_2,3,9,1090249_3
3446,1090249,category_2,4,10,1090249_4
3447,1090249,category_2,5,11,1090249_5
3448,1090249,category_2,6,13,1090249_6
3449,1090249,category_2,7,27,1090249_7
3450,1090249,category_2,8,50,1090249_8
3451,1090249,category_2,9,25,1090249_9
3452,1090249,category_2,10,18,1090249_10
3453,1090249,category_2,11,13,1090249_11
3454,1090249,category_2,12,6,1090249_12
3455,1090249,category_2,13,31,1090249_13
3456,1090249,category_2,14,23,1090249_14
3457,1090249,category_2,15,44,1090249_15
3458,1090258,category_2,1,3,1090258_1
3459,1090258,category_2,2,6,1090258_2
3460,1090258,category_2,3,6,1090258_3
3461,1090258,category_2,4,5,1090258_4
3462,1090258,category_2,5,79,1090258_5
3463,1090258,category_2,6,44,1090258_6
3464,1090258,category_2,7,2,1090258_7
3465,1090258,category_2,8,4,1090258_8
3466,1090258,category_2,9,8,1090258_9
3467,1090258,category_2,10,92,1090258_10
3468,1090258,category_2,11,21,1090258_11
3469,1090258,category_2,12,1,1090258_12
3470,1090258,category_2,13,6,1090258_13
3471,1090258,category_2,14,7,1090258_14
3472,1090258,category_2,15,7,1090258_15
3473,1090258,category_2,16,72,1090258_16
3474,1090258,category_2,17,38,1090258_17
3475,1090258,category_2,18,18,1090258_18
3476,1090258,category_2,19,19,1090258_19
3477,1090258,category_2,20,35,1090258_20
3478,1090276,category_2,1,4,1090276_1
3479,1090276,category_2,2,24,1090276_2
3480,1090276,category_2,3,15,1090276_3
3481,1090276,category_2,4,5,1090276_4
3482,1090276,category_2,5,18,1090276_5
3483,1090276,category_2,6,7,1090276_6
3484,1090276,category_2,7,16,1090276_7
3485,1090276,category_2,8,16,1090276_8
3486,1090276,category_2,9,11,1090276_9
3487,1090276,category_2,10,9,1090276_10
3488,1090276,category_2,11,5,1090276_11
3489,1090276,category_2,12,4,1090276_12
3490,1090276,category_2,13,11,1090276_13
3491,1090276,category_2,14,12,1090276_14
3492,1090276,category_2,15,4,1090276_15
3493,1090276,category_2,16,6,1090276_16
3494,1090276,category_2,17,2,1090276_17
3495,1090276,category_2,18,11,1090276_18
3496,1090276,category_2,19,7,1090276_19
3497,1090276,category_2,20,13,1090276_20
3498,1090294,category_1,2,11,1090294_2
3499,1090294,category_1,3,8,1090294_3
3500,1090294,category_1,4,5,1090294_4
3501,1090294,category_1,8,14,1090294_8
3502,1090294,category_1,9,6,1090294_9
3503,1090294,category_1,10,11,1090294_10
3504,1090294,category_1,11,10,1090294_11
3505,1090294,category_1,12,5,1090294_12
3506,1090294,category_1,13,11,1090294_13
3507,1090294,category_1,14,6,1090294_14
3508,1090294,category_1,15,2,1090294_15
3509,1090294,category_1,16,10,1090294_16
3510,1090294,category_1,17,17,1090294_17
3511,1090294,category_1,18,9,1090294_18
3512,1090294,category_1,19,14,1090294_19
3513,1090294,category_1,20,11,1090294_20
3514,1090303,category_1,1,3,1090303_1
3515,1090303,category_1,2,6,1090303_2
3516,1090303,category_1,3,10,1090303_3
3517,1090303,category_1,4,7,1090303_4
3518,1090303,category_1,5,6,1090303_5
3519,1090303,category_1,6,5,1090303_6
3520,1090303,category_1,9,3,1090303_9
3521,1090303,category_1,10,8,1090303_10
3522,1090303,category_1,11,6,1090303_11
3523,1090303,category_1,12,7,1090303_12
3524,1090303,category_1,13,13,1090303_13
3525,1090303,category_1,14,8,1090303_14
3526,1090303,category_1,15,4,1090303_15
3527,1090303,category_1,16,14,1090303_16
3528,1090303,category_1,17,16,1090303_17
3529,1090303,category_1,18,9,1090303_18
3530,1090303,category_1,19,7,1090303_19
3531,1090303,category_1,20,11,1090303_20
3532,1092184,category_2,1,7,1092184_1
3533,1092184,category_2,2,15,1092184_2
3534,1092184,category_2,3,16,1092184_3
3535,1092184,category_2,4,12,1092184_4
3536,1092184,category_2,5,25,1092184_5
3537,1092184,category_2,6,16,1092184_6
3538,1092184,category_2,7,8,1092184_7
3539,1092184,category_2,8,10,1092184_8
3540,1092184,category_2,9,14,1092184_9
3541,1092184,category_2,10,38,1092184_10
3542,1092184,category_2,11,23,1092184_11
3543,1092184,category_2,12,10,1092184_12
3544,1092184,category_2,13,28,1092184_13
3545,1092184,category_2,14,30,1092184_14
3546,1092184,category_2,15,13,1092184_15
3547,1092184,category_2,16,20,1092184_16
3548,1092184,category_2,17,19,1092184_17
3549,1092184,category_2,18,21,1092184_18
3550,1092184,category_2,19,28,1092184_19
3551,1092184,category_2,20,22,1092184_20
3552,1097143,category_3,2,30,1097143_2
3553,1097143,category_3,3,30,1097143_3
3554,1097143,category_3,4,10,1097143_4
3555,1097143,category_3,5,12,1097143_5
3556,1097143,category_3,6,40,1097143_6
3557,1097143,category_3,7,9,1097143_7
3558,1097143,category_3,8,23,1097143_8
3559,1097143,category_3,9,33,1097143_9
3560,1097143,category_3,10,22,1097143_10
3561,1097143,category_3,11,32,1097143_11
3562,1097143,category_3,12,20,1097143_12
3563,1097143,category_3,13,38,1097143_13
3564,1097143,category_3,14,63,1097143_14
3565,1097143,category_3,15,117,1097143_15
3566,1097143,category_3,16,52,1097143_16
